node_id,x,y,head(m),pressure(kPa),velocity_x(m/s),velocity_y(m/s),gradient
269,150.9341,-6.0000,3.7309,95.4605,9.271195e-09,1.933679e-08,0.004085
270,152.9451,-6.0000,3.7294,95.4449,5.688817e-09,1.239035e-08,0.002610
271,154.9560,-6.0000,3.7284,95.4354,3.491551e-09,7.987840e-09,0.001676
272,156.9670,-6.0000,3.7278,95.4296,2.103537e-09,5.253744e-09,0.001095
273,158.9780,-6.0000,3.7274,95.4262,1.188359e-09,3.627780e-09,0.000747
274,160.9890,-6.0000,3.7273,95.4244,5.355849e-10,2.771352e-09,0.000561
275,163.0000,-6.0000,3.7272,95.4238,2.539566e-10,2.504614e-09,0.000251
276,-20.0000,-4.0000,26.7428,301.5873,-1.140107e-10,-1.134786e-09,0.000114
277,-17.9890,-4.0000,26.7429,301.5876,-2.400473e-10,-1.256142e-09,0.000254
278,-15.9780,-4.0000,26.7430,301.5884,-5.306082e-10,-1.646323e-09,0.000339
279,-13.9670,-4.0000,26.7431,301.5899,-9.321815e-10,-2.389464e-09,0.000498
280,-11.9560,-4.0000,26.7434,301.5924,-1.526506e-09,-3.646543e-09,0.000764
281,-9.9451,-4.0000,26.7438,301.5965,-2.429691e-09,-5.692183e-09,0.001195
282,-7.9341,-4.0000,26.7444,301.6029,-3.805307e-09,-8.979784e-09,0.001885
283,-5.9231,-4.0000,26.7454,301.6128,-5.867134e-09,-1.425544e-08,0.002990
284,-3.9121,-4.0000,26.7470,301.6278,-8.834539e-09,-2.276093e-08,0.004764
285,-1.9011,-4.0000,26.7492,301.6495,-1.271622e-08,-3.660210e-08,0.007634
286,0.1099,-4.0000,26.7521,301.6778,-1.649312e-08,-5.938590e-08,0.012321
287,2.1209,-4.0000,26.7548,301.7045,-1.510764e-08,-9.679067e-08,0.019954
288,4.1319,-4.0000,26.7531,301.6878,1.168624e-08,-1.491602e-07,0.030563
289,6.1429,-4.0000,26.7417,301.5761,8.061291e-08,-2.037390e-07,0.042231
290,8.1538,-4.0000,26.7145,301.3088,1.807661e-07,-2.467495e-07,0.053192
291,10.1648,-4.0000,26.6651,300.8243,3.007062e-07,-2.707805e-07,0.062547
292,12.1758,-4.0000,26.5938,300.1250,4.193079e-07,-2.746938e-07,0.069538
293,14.1868,-4.0000,26.5002,299.2072,5.188071e-07,-2.690965e-07,0.075094
294,16.1978,-4.0000,26.3870,298.0961,6.090568e-07,-2.639119e-07,0.080912
295,18.2088,-4.0000,26.2559,296.8103,6.961633e-07,-2.602494e-07,0.087224
296,20.2198,-4.0000,26.1074,295.3533,7.812424e-07,-2.578682e-07,0.093903
297,22.2308,-4.0000,25.9418,293.7286,8.659239e-07,-2.566745e-07,0.100948
298,24.2418,-4.0000,25.7591,291.9366,9.506710e-07,-2.562671e-07,0.108277
299,26.2527,-4.0000,25.5593,289.9771,1.035717e-06,-2.563763e-07,0.115834
300,28.2637,-4.0000,25.3425,287.8495,1.121052e-06,-2.568582e-07,0.123571
301,30.2747,-4.0000,25.1084,285.5530,1.206837e-06,-2.576437e-07,0.131472
302,32.2857,-4.0000,24.8569,283.0866,1.293260e-06,-2.585854e-07,0.139524
303,34.2967,-4.0000,24.5881,280.4491,1.380361e-06,-2.594866e-07,0.147703
304,36.3077,-4.0000,24.3016,277.6391,1.468095e-06,-2.601535e-07,0.155983
305,38.3187,-4.0000,23.9975,274.6556,1.556329e-06,-2.604036e-07,0.164334
306,40.3297,-4.0000,23.6756,271.4979,1.644879e-06,-2.600698e-07,0.172725
307,42.3407,-4.0000,23.3359,268.1655,1.733510e-06,-2.589935e-07,0.181125
308,44.3516,-4.0000,22.9785,264.6586,1.821938e-06,-2.570203e-07,0.189497
309,46.3626,-4.0000,22.6033,260.9780,1.909827e-06,-2.539983e-07,0.197804
310,48.3736,-4.0000,22.2105,257.1251,1.996787e-06,-2.497800e-07,0.206002
311,50.3846,-4.0000,21.8004,253.1022,2.082372e-06,-2.442267e-07,0.214047
312,52.3956,-4.0000,21.3734,248.9126,2.166085e-06,-2.372117e-07,0.221888
313,54.4066,-4.0000,20.9297,244.5605,2.247381e-06,-2.286243e-07,0.229475
314,56.4176,-4.0000,20.4701,240.0513,2.325673e-06,-2.183733e-07,0.236751
315,58.4286,-4.0000,19.9951,235.3915,2.400342e-06,-2.063915e-07,0.243663
316,60.4396,-4.0000,19.5055,230.5890,2.470738e-06,-1.926395e-07,0.250151
317,62.4505,-4.0000,19.0023,225.6527,2.536201e-06,-1.771109e-07,0.256159
318,64.4615,-4.0000,18.4866,220.5931,2.596064e-06,-1.598351e-07,0.261632
319,66.4725,-4.0000,17.9594,215.4220,2.649677e-06,-1.408806e-07,0.266514
320,68.4835,-4.0000,17.4222,210.1521,2.696415e-06,-1.203563e-07,0.270755
321,70.4945,-4.0000,16.8764,204.7976,2.735700e-06,-9.841148e-08,0.274308
322,72.5055,-4.0000,16.3235,199.3738,2.767017e-06,-7.523396e-08,0.277133
323,74.5165,-4.0000,15.7652,193.8966,2.789927e-06,-5.104627e-08,0.279196
324,76.5275,-4.0000,15.2032,188.3830,2.804084e-06,-2.610017e-08,0.280470
325,78.5385,-4.0000,14.6392,182.8505,2.809246e-06,-6.694537e-10,0.280937
326,80.5495,-4.0000,14.0751,177.3168,2.805281e-06,2.495862e-08,0.280586
327,82.5604,-4.0000,13.5127,171.7999,2.792174e-06,5.049269e-08,0.279417
328,84.5714,-4.0000,12.9539,166.3177,2.770025e-06,7.564708e-08,0.277439
329,86.5824,-4.0000,12.4004,160.8878,2.739043e-06,1.001513e-07,0.274668
330,88.5934,-4.0000,11.8540,155.5273,2.699544e-06,1.237587e-07,0.271130
331,90.6044,-4.0000,11.3163,150.2525,2.651930e-06,1.462544e-07,0.266857
332,92.6154,-4.0000,10.7889,145.0788,2.596681e-06,1.674608e-07,0.261889
333,94.6264,-4.0000,10.2733,140.0209,2.534338e-06,1.872423e-07,0.256271
334,96.6374,-4.0000,9.7709,135.0922,2.465481e-06,2.055074e-07,0.250053
335,98.6484,-4.0000,9.2829,130.3048,2.390715e-06,2.222100e-07,0.243287
336,100.6593,-4.0000,8.8104,125.6698,2.310651e-06,2.373485e-07,0.236029
337,102.6703,-4.0000,8.3544,121.1971,2.225889e-06,2.509644e-07,0.228334
338,104.6813,-4.0000,7.9159,116.8955,2.137004e-06,2.631394e-07,0.220260
339,106.6923,-4.0000,7.4957,112.7724,2.044532e-06,2.739935e-07,0.211863
340,108.7033,-4.0000,7.0943,108.8347,1.948956e-06,2.836808e-07,0.203198
341,110.7143,-4.0000,6.7123,105.0880,1.850699e-06,2.923884e-07,0.194320
342,112.7253,-4.0000,6.3504,101.5372,1.750106e-06,3.003335e-07,0.185281
343,114.7363,-4.0000,6.0089,98.1869,1.647435e-06,3.077591e-07,0.176136
344,116.7473,-4.0000,5.6882,95.0409,1.542852e-06,3.149334e-07,0.166936
345,118.7582,-4.0000,5.3887,92.1031,1.436398e-06,3.221530e-07,0.157738
346,120.7692,-4.0000,5.1108,89.3774,1.327925e-06,3.297077e-07,0.148596
347,122.7802,-4.0000,4.8551,86.8682,1.217150e-06,3.378624e-07,0.139570
348,124.7912,-4.0000,4.6219,84.5805,1.103604e-06,3.469371e-07,0.130745
349,126.8022,-4.0000,4.4120,82.5219,9.859165e-07,3.570077e-07,0.122150
350,128.8132,-4.0000,4.2265,80.7019,8.623985e-07,3.674290e-07,0.113759
351,130.8242,-4.0000,4.0664,79.1319,7.324239e-07,3.779853e-07,0.105760
352,132.8352,-4.0000,3.9346,77.8383,5.889914e-07,3.868688e-07,0.097861
353,134.8462,-4.0000,3.8346,76.8572,4.204018e-07,3.808754e-07,0.087865
354,136.8571,-4.0000,3.7656,76.1803,2.514637e-07,3.462026e-07,0.074565
355,138.8681,-4.0000,3.7277,75.8083,1.115731e-07,2.851337e-07,0.059079
356,140.8791,-4.0000,3.7119,75.6538,1.587823e-08,2.084437e-07,0.042707
357,142.8901,-4.0000,3.7096,75.6312,-2.124998e-08,1.352207e-07,0.027877
358,144.9011,-4.0000,3.7134,75.6688,-2.308956e-08,8.297776e-08,0.017215
359,146.9121,-4.0000,3.7175,75.7084,-1.777777e-08,5.115894e-08,0.010669
360,148.9231,-4.0000,3.7206,75.7387,-1.233783e-08,3.183355e-08,0.006662
361,150.9341,-4.0000,3.7227,75.7596,-8.179434e-09,1.996761e-08,0.004187
362,152.9451,-4.0000,3.7241,75.7734,-5.284315e-09,1.262409e-08,0.002648
363,154.9560,-4.0000,3.7250,75.7823,-3.341721e-09,8.074473e-09,0.001690
364,156.9670,-4.0000,3.7256,75.7879,-2.048146e-09,5.285914e-09,0.001100
365,158.9780,-4.0000,3.7259,75.7912,-1.168170e-09,3.639893e-09,0.000749
366,160.9890,-4.0000,3.7261,75.7930,-5.290075e-10,2.776362e-09,0.000562
367,163.0000,-4.0000,3.7261,75.7935,-2.513617e-10,2.507878e-09,0.000251
368,-20.0000,-2.0000,26.7432,281.9711,-2.995200e-10,-7.017709e-10,0.000073
369,-17.9890,-2.0000,26.7433,281.9717,-6.310784e-10,-7.770052e-10,0.000175
370,-15.9780,-2.0000,26.7435,281.9738,-1.397213e-09,-1.019097e-09,0.000260
371,-13.9670,-2.0000,26.7439,281.9778,-2.462607e-09,-1.481057e-09,0.000407
372,-11.9560,-2.0000,26.7446,281.9846,-4.056309e-09,-2.265246e-09,0.000643
373,-9.9451,-2.0000,26.7457,281.9955,-6.522752e-09,-3.549233e-09,0.001020
374,-7.9341,-2.0000,26.7475,282.0131,-1.039962e-08,-5.634682e-09,0.001623
375,-5.9231,-2.0000,26.7504,282.0410,-1.654410e-08,-9.042115e-09,0.002595
376,-3.9121,-2.0000,26.7549,282.0855,-2.634538e-08,-1.470797e-08,0.004184
377,-1.9011,-2.0000,26.7621,282.1565,-4.209310e-08,-2.443948e-08,0.006844
378,0.1099,-2.0000,26.7738,282.2706,-6.761181e-08,-4.212460e-08,0.011484
379,2.1209,-2.0000,26.7925,282.4545,-1.091025e-07,-7.767528e-08,0.020228
380,4.1319,-2.0000,26.8220,282.7441,-1.724031e-07,-1.651118e-07,0.039384
381,6.1429,-2.0000,26.8429,282.9484,-1.402323e-07,-3.141128e-07,0.067108
382,8.1538,-2.0000,26.8365,282.8859,1.022192e-07,-4.216209e-07,0.087160
383,10.1648,-2.0000,26.8022,282.5500,3.423168e-07,-4.161595e-07,0.090386
384,12.1758,-2.0000,26.7256,281.7979,4.482876e-07,-3.767571e-07,0.087853
385,14.1868,-2.0000,26.6257,280.8186,5.349445e-07,-3.596719e-07,0.089863
386,16.1978,-2.0000,26.5102,279.6846,6.228807e-07,-3.497935e-07,0.093864
387,18.2088,-2.0000,26.3768,278.3763,7.030142e-07,-3.430619e-07,0.098434
388,20.2198,-2.0000,26.2273,276.9096,7.837879e-07,-3.407190e-07,0.104073
389,22.2308,-2.0000,26.0612,275.2800,8.664833e-07,-3.403517e-07,0.110413
390,24.2418,-2.0000,25.8784,273.4874,9.509041e-07,-3.403607e-07,0.117168
391,26.2527,-2.0000,25.6788,271.5290,1.034910e-06,-3.405402e-07,0.124110
392,28.2637,-2.0000,25.4622,269.4039,1.119031e-06,-3.414800e-07,0.131315
393,30.2747,-2.0000,25.2285,267.1119,1.204140e-06,-3.430661e-07,0.138807
394,32.2857,-2.0000,24.9776,264.6507,1.290391e-06,-3.449226e-07,0.146536
395,34.2967,-2.0000,24.7093,262.0182,1.377861e-06,-3.467206e-07,0.154465
396,36.3077,-2.0000,24.4233,259.2121,1.466408e-06,-3.481586e-07,0.162543
397,38.3187,-2.0000,24.1193,256.2306,1.555847e-06,-3.489991e-07,0.170729
398,40.3297,-2.0000,23.7974,253.0721,1.645951e-06,-3.490367e-07,0.178986
399,42.3407,-2.0000,23.4572,249.7356,1.736487e-06,-3.480774e-07,0.187277
400,44.3516,-2.0000,23.0989,246.2204,1.827184e-06,-3.459161e-07,0.195564
401,46.3626,-2.0000,22.7224,242.5267,1.917704e-06,-3.423401e-07,0.203805
402,48.3736,-2.0000,22.3277,238.6551,2.007640e-06,-3.371416e-07,0.211954
403,50.3846,-2.0000,21.9151,234.6074,2.096522e-06,-3.301248e-07,0.219963
404,52.3956,-2.0000,21.4848,230.3863,2.183819e-06,-3.211105e-07,0.227779
405,54.4066,-2.0000,21.0372,225.9953,2.268948e-06,-3.099394e-07,0.235348
406,56.4176,-2.0000,20.5728,221.4395,2.351273e-06,-2.964772e-07,0.242614
407,58.4286,-2.0000,20.0923,216.7250,2.430114e-06,-2.806206e-07,0.249521
408,60.4396,-2.0000,19.5963,211.8595,2.504752e-06,-2.623043e-07,0.256010
409,62.4505,-2.0000,19.0858,206.8520,2.574440e-06,-2.415080e-07,0.262023
410,64.4615,-2.0000,18.5620,201.7130,2.638424e-06,-2.182628e-07,0.267503
411,66.4725,-2.0000,18.0259,196.4545,2.695954e-06,-1.926555e-07,0.272397
412,68.4835,-2.0000,17.4791,191.0900,2.746306e-06,-1.648315e-07,0.276653
413,70.4945,-2.0000,16.9230,185.6341,2.788805e-06,-1.349957e-07,0.280225
414,72.5055,-2.0000,16.3591,180.1031,2.822841e-06,-1.034098e-07,0.283074
415,74.5165,-2.0000,15.7894,174.5140,2.847898e-06,-7.038763e-08,0.285164
416,76.5275,-2.0000,15.2156,168.8849,2.863562e-06,-3.628686e-08,0.286471
417,78.5385,-2.0000,14.6396,163.2345,2.869548e-06,-1.498688e-09,0.286977
418,80.5495,-2.0000,14.0634,157.5821,2.865700e-06,3.356508e-08,0.286672
419,82.5604,-2.0000,13.4890,151.9469,2.852005e-06,6.848615e-08,0.285556
420,84.5714,-2.0000,12.9183,146.3483,2.828589e-06,1.028544e-07,0.283639
421,86.5824,-2.0000,12.3532,140.8050,2.795711e-06,1.362824e-07,0.280939
422,88.5934,-2.0000,11.7957,135.3354,2.753754e-06,1.684182e-07,0.277481
423,90.6044,-2.0000,11.2474,129.9567,2.703208e-06,1.989567e-07,0.273299
424,92.6154,-2.0000,10.7100,124.6853,2.644653e-06,2.276479e-07,0.268435
425,94.6264,-2.0000,10.1852,119.5364,2.578733e-06,2.543034e-07,0.262935
426,96.6374,-2.0000,9.6742,114.5238,2.506140e-06,2.787985e-07,0.256852
427,98.6484,-2.0000,9.1784,109.6599,2.427586e-06,3.010734e-07,0.250241
428,100.6593,-2.0000,8.6989,104.9558,2.343788e-06,3.211311e-07,0.243162
429,102.6703,-2.0000,8.2366,100.4212,2.255445e-06,3.390344e-07,0.235675
430,104.6813,-2.0000,7.7925,96.0644,2.163224e-06,3.549008e-07,0.227843
431,106.6923,-2.0000,7.3672,91.8925,2.067744e-06,3.688988e-07,0.219731
432,108.7033,-2.0000,6.9614,87.9113,1.969568e-06,3.812439e-07,0.211404
433,110.7143,-2.0000,6.5755,84.1257,1.869184e-06,3.921919e-07,0.202925
434,112.7253,-2.0000,6.2100,80.5398,1.767013e-06,4.020398e-07,0.194364
435,114.7363,-2.0000,5.8651,77.1567,1.663388e-06,4.111343e-07,0.185792
436,116.7473,-2.0000,5.5412,73.9792,1.558496e-06,4.198453e-07,0.177281
437,118.7582,-2.0000,5.2385,71.0098,1.452473e-06,4.285725e-07,0.168912
438,120.7692,-2.0000,4.9572,68.2505,1.345403e-06,4.378868e-07,0.160800
439,122.7802,-2.0000,4.6977,65.7047,1.236623e-06,4.483091e-07,0.153023
440,124.7912,-2.0000,4.4603,63.3759,1.125507e-06,4.600354e-07,0.145652
441,126.8022,-2.0000,4.2453,61.2667,1.012964e-06,4.745743e-07,0.139098
442,128.8132,-2.0000,4.0542,59.3920,8.938325e-07,4.935545e-07,0.133482
443,130.8242,-2.0000,3.8889,57.7704,7.591856e-07,5.122559e-07,0.127865
444,132.8352,-2.0000,3.7484,56.3913,6.271568e-07,5.360143e-07,0.124480
445,134.8462,-2.0000,3.6414,55.3425,4.710427e-07,5.866548e-07,0.126972
446,136.8571,-2.0000,3.5944,54.8808,1.371854e-07,5.893341e-07,0.121694
447,138.8681,-2.0000,3.5864,54.8024,-1.970640e-07,4.377834e-07,0.093551
448,140.8791,-2.0000,3.6157,55.0900,-2.408876e-07,2.302186e-07,0.054935
449,142.8901,-2.0000,3.6569,55.4947,-1.524204e-07,1.084077e-07,0.028240
450,144.9011,-2.0000,3.6831,55.7515,-9.445289e-08,5.882741e-08,0.016039
451,146.9121,-2.0000,3.6994,55.9109,-5.879310e-08,3.414817e-08,0.009560
452,148.9231,-2.0000,3.7095,56.0101,-3.677746e-08,2.056627e-08,0.005846
453,150.9341,-2.0000,3.7158,56.0722,-2.306167e-08,1.266324e-08,0.003626
454,152.9451,-2.0000,3.7198,56.1110,-1.444303e-08,7.920248e-09,0.002268
455,154.9560,-2.0000,3.7223,56.1353,-8.973793e-09,5.033837e-09,0.001426
456,156.9670,-2.0000,3.7238,56.1502,-5.445256e-09,3.282999e-09,0.000901
457,158.9780,-2.0000,3.7247,56.1591,-3.088601e-09,2.255641e-09,0.000576
458,160.9890,-2.0000,3.7251,56.1637,-1.394827e-09,1.718392e-09,0.000387
459,163.0000,-2.0000,3.7253,56.1652,-6.619662e-10,1.551587e-09,0.000161
460,-20.0000,0.0000,26.7434,262.3525,-3.704910e-10,-3.880779e-10,0.000022
461,-17.9890,0.0000,26.7435,262.3533,-7.807248e-10,-4.297458e-10,0.000059
462,-15.9780,0.0000,26.7437,262.3559,-1.729104e-09,-5.638942e-10,0.000103
463,-13.9670,0.0000,26.7442,262.3609,-3.049587e-09,-8.201740e-10,0.000173
464,-11.9560,0.0000,26.7451,262.3693,-5.029138e-09,-1.256155e-09,0.000281
465,-9.9451,0.0000,26.7465,262.3829,-8.103864e-09,-1.972700e-09,0.000451
466,-7.9341,0.0000,26.7487,262.4047,-1.296662e-08,-3.144048e-09,0.000721
467,-5.9231,0.0000,26.7523,262.4397,-2.075474e-08,-5.079120e-09,0.001155
468,-3.9121,0.0000,26.7580,262.4961,-3.340455e-08,-8.358388e-09,0.001868
469,-1.9011,0.0000,26.7674,262.5878,-5.439059e-08,-1.418378e-08,0.003067
470,0.1099,0.0000,26.7829,262.7402,-9.049128e-08,-2.546932e-08,0.005193
471,2.1209,0.0000,26.8098,263.0039,-1.569359e-07,-5.157027e-08,0.009397
472,4.1319,0.0000,26.8609,263.5051,-2.984873e-07,-1.572667e-07,0.021851
473,6.1429,0.0000,26.9995,264.8654,3.089327e-07,-7.487408e-07,0.125924
474,8.1538,0.0000,27.0962,265.8136,5.694524e-07,-7.441186e-07,0.165263
475,10.1648,0.0000,26.9930,264.8009,4.196004e-07,-4.758257e-07,0.105161
476,12.1758,0.0000,26.8880,263.7710,4.655090e-07,-4.677160e-07,0.105122
477,14.1868,0.0000,26.7896,262.8057,5.925536e-07,-4.471802e-07,0.107388
478,16.1978,0.0000,26.6650,261.5839,6.427573e-07,-4.181029e-07,0.105537
479,18.2088,0.0000,26.5298,260.2569,6.994017e-07,-4.166578e-07,0.108926
480,20.2198,0.0000,26.3794,258.7816,7.778821e-07,-4.237860e-07,0.115256
481,22.2308,0.0000,26.2142,257.1611,8.699713e-07,-4.253689e-07,0.121871
482,24.2418,0.0000,26.0313,255.3675,9.526697e-07,-4.227187e-07,0.127539
483,26.2527,0.0000,25.8315,253.4073,1.032805e-06,-4.227097e-07,0.133644
484,28.2637,0.0000,25.6155,251.2884,1.115037e-06,-4.248364e-07,0.140367
485,30.2747,0.0000,25.3827,249.0048,1.198835e-06,-4.279255e-07,0.147485
486,32.2857,0.0000,25.1329,246.5538,1.284981e-06,-4.314557e-07,0.154975
487,34.2967,0.0000,24.8655,243.9309,1.373147e-06,-4.347479e-07,0.162722
488,36.3077,0.0000,24.5803,241.1326,1.463005e-06,-4.373912e-07,0.170652
489,38.3187,0.0000,24.2769,238.1562,1.554051e-06,-4.391644e-07,0.178700
490,40.3297,0.0000,23.9551,234.9991,1.646104e-06,-4.399532e-07,0.186841
491,42.3407,0.0000,23.6146,231.6596,1.739073e-06,-4.395356e-07,0.195049
492,44.3516,0.0000,23.2555,228.1362,1.832711e-06,-4.376178e-07,0.203280
493,46.3626,0.0000,22.8775,224.4279,1.926675e-06,-4.339050e-07,0.211487
494,48.3736,0.0000,22.4806,220.5346,2.020524e-06,-4.281161e-07,0.219617
495,50.3846,0.0000,22.0649,216.4570,2.113752e-06,-4.199934e-07,0.227617
496,52.3956,0.0000,21.6307,212.1969,2.205791e-06,-4.092991e-07,0.235433
497,54.4066,0.0000,21.1781,207.7574,2.296014e-06,-3.958166e-07,0.243010
498,56.4176,0.0000,20.7077,203.1428,2.383728e-06,-3.793552e-07,0.250290
499,58.4286,0.0000,20.2200,198.3587,2.468176e-06,-3.597602e-07,0.257214
500,60.4396,0.0000,19.7158,193.4124,2.548542e-06,-3.369258e-07,0.263723
501,62.4505,0.0000,19.1960,188.3129,2.623970e-06,-3.108055e-07,0.269758
502,64.4615,0.0000,18.6616,183.0707,2.693577e-06,-2.814221e-07,0.275262
503,66.4725,0.0000,18.1140,177.6983,2.756475e-06,-2.488747e-07,0.280181
504,68.4835,0.0000,17.5545,172.2097,2.811801e-06,-2.133441e-07,0.284463
505,70.4945,0.0000,16.9848,166.6205,2.858736e-06,-1.750945e-07,0.288065
506,72.5055,0.0000,16.4065,160.9482,2.896538e-06,-1.344716e-07,0.290946
507,74.5165,0.0000,15.8217,155.2111,2.924569e-06,-9.189650e-08,0.293074
508,76.5275,0.0000,15.2323,149.4292,2.942322e-06,-4.785437e-08,0.294424
509,78.5385,0.0000,14.6404,143.6228,2.949442e-06,-2.879746e-09,0.294980
510,80.5495,0.0000,14.0482,137.8131,2.945739e-06,4.246210e-08,0.294733
511,82.5604,0.0000,13.4578,132.0213,2.931201e-06,8.759588e-08,0.293684
512,84.5714,0.0000,12.8714,126.2687,2.905993e-06,1.319579e-07,0.291842
513,86.5824,0.0000,12.2911,120.5757,2.870445e-06,1.750170e-07,0.289226
514,88.5934,0.0000,11.7189,114.9624,2.825042e-06,2.162933e-07,0.285863
515,90.6044,0.0000,11.1567,109.4474,2.770399e-06,2.553744e-07,0.281787
516,92.6154,0.0000,10.6063,104.0482,2.707236e-06,2.919266e-07,0.277040
517,94.6264,0.0000,10.0694,98.7809,2.636352e-06,3.257025e-07,0.271669
518,96.6374,0.0000,9.5474,93.6598,2.558590e-06,3.565441e-07,0.265730
519,98.6484,0.0000,9.0415,88.6976,2.474814e-06,3.843818e-07,0.259281
520,100.6593,0.0000,8.5530,83.9053,2.385882e-06,4.092303e-07,0.252384
521,102.6703,0.0000,8.0828,79.2924,2.292627e-06,4.311828e-07,0.245106
522,104.6813,0.0000,7.6317,74.8665,2.195833e-06,4.504034e-07,0.237516
523,106.6923,0.0000,7.2002,70.6341,2.096223e-06,4.671170e-07,0.229683
524,108.7033,0.0000,6.7890,66.5999,1.994462e-06,4.816049e-07,0.221681
525,110.7143,0.0000,6.3984,62.7678,1.891137e-06,4.942095e-07,0.213588
526,112.7253,0.0000,6.0286,59.1405,1.786707e-06,5.052998e-07,0.205479
527,114.7363,0.0000,5.6799,55.7196,1.681626e-06,5.152753e-07,0.197440
528,116.7473,0.0000,5.3523,52.5059,1.576373e-06,5.247211e-07,0.189589
529,118.7582,0.0000,5.0459,49.5006,1.470733e-06,5.341618e-07,0.181995
530,120.7692,0.0000,4.7608,46.7036,1.364790e-06,5.437741e-07,0.174722
531,122.7802,0.0000,4.4967,44.1121,1.260702e-06,5.552038e-07,0.168201
532,124.7912,0.0000,4.2541,41.7331,1.154741e-06,5.702807e-07,0.162518
533,126.8022,0.0000,4.0338,39.5714,1.040983e-06,5.845258e-07,0.156741
534,128.8132,0.0000,3.8321,37.5926,9.441805e-07,6.049441e-07,0.153602
535,130.8242,0.0000,3.6542,35.8473,8.465330e-07,6.554687e-07,0.156319
536,132.8352,0.0000,3.5144,34.4759,6.350871e-07,6.796110e-07,0.150999
537,134.8462,0.0000,3.3721,33.0800,5.575291e-07,6.764382e-07,0.147834
538,136.8571,0.0000,3.2335,31.7208,7.609886e-07,1.030855e-06,0.227640
539,138.8681,0.0000,3.3684,33.0440,4.091883e-07,1.031207e-06,0.173175
540,140.8791,0.0000,3.5616,34.9390,-4.164836e-07,2.189732e-07,0.030455
